idFrame,idFrameElement,frameName,FrameElementName,coreType,description
1142,10833,Limiting,Range_of_options,cty_core,"The #Range_of_options would normally be expected to have a set of possibilites, but is limited by an #Agent or #Cause to particular subtypes, situations or characteristics.

<ex>The military <t>limited</t> <fex name=""ran"">building access</fex> to key personnel.</ex>"
1142,10834,Limiting,Degree,cty_peripheral,"The #Degree to which the #Range_of_options has been limited.

<ex>Our choices have now been <fex name=""deg"">severely</fex> <t>limited</t>.</ex>"
1142,10835,Limiting,Characteristic,cty_core,"The #Characteristic indicates the subtypes or situations to which the #Range_of_options is limited.

<ex>The military <t>limited</t> access <fex name=""cha"">to key personnel only</fex>.</ex>

<ex>You should <t>limit</t> your meals <fex name=""cha"">to three per day at most</fex>.</ex>"
1142,10836,Limiting,Time,cty_peripheral,"The time at which the limiting takes place.

<ex>Banks are <fex name=""tim"">currently</fex> <t>limiting</t> customers to two cash transactions per day.</ex>"
1142,10837,Limiting,Duration,cty_peripheral,"The length of time over which the #Range_of_options is limited.

<ex>If you <t>limit</t> your caloric intake <fex name=""dur"">for too long</fex>, it could damage your health.</ex>"
1142,10838,Limiting,Manner,cty_peripheral,The way in which the #Agent of #Cause limits the #Range_of_options.
1142,10839,Limiting,Place,cty_peripheral,The location in which the #Agent or #Cause limits the #Range_of_options.
1142,10840,Limiting,Means,cty_peripheral,An act performed by the Agent or Cause that accomplishes the action indicated by the target.
1142,10841,Limiting,Purpose,cty_peripheral,The purpose for which the Agent or Cause limits the Range_of_options.
375,3853,Linguistic_meaning,Form,cty_core,#Form is the formal pole of a linguistic sign.
375,3854,Linguistic_meaning,Meaning,cty_core,#Meaning is the sense of a linguistic #Form.
375,3855,Linguistic_meaning,Textual_location,cty_extra-thematic,"The FE #Textual_location is used for expressions that indicate under which semantic, collocational, pragmatic or other circumstances a #Form has a particular #Meaning."
375,3856,Linguistic_meaning,Referent,cty_core,#Referent identifies an object in the real (or a hypothetical) world that a linguistic expression is used to talk about.
375,3857,Linguistic_meaning,Degree,cty_extra-thematic,This frame element selects some gradable attribute of the #Form and modifies the expected value for it.
1048,9977,Living_conditions,Experiencer,cty_core,A person who experiences the effects of some situation or #Condition for a long period of time.
1048,9978,Living_conditions,Condition,cty_core,This FE describes the situation that the #Experiencer must cope with over a long period of time.
1048,9979,Living_conditions,Place,cty_peripheral,Where the #Experiencer is located when he or she faces the #Condition.
1048,9980,Living_conditions,Time,cty_peripheral,A general description of the temporal location of the #Experiencer while coping with the #Condition.
1048,9981,Living_conditions,Duration,cty_peripheral,The length of time that the #Experiencer must cope with the #Condition.
953,9355,Location_in_time,Relative_time,cty_peripheral,It denotes words that locate the time with respect to an identifiable reference point.
953,9356,Location_in_time,Name,cty_peripheral,It denotes the name of the particular point in time.
953,9357,Location_in_time,Whole,cty_peripheral,"The #Whole describes the larger unit of which the target word describes one part. If there is an appositive that is necessarily larger, it's the #Whole."
953,9358,Location_in_time,Focal_time,cty_core,"The particular, salient point in time. If a specified time is present, it is the focal time. Otherwise, the unit is the focal time. If there is an appositive that specifies an entity that it not necessarily larger than the target, both the unit and the specification are the FE."
953,9359,Location_in_time,Salient_event,cty_extra-thematic,It is an event that is associated with the given point in time.
953,9360,Location_in_time,Descriptor,cty_extra-thematic,A #Descriptor is any characterization or description of the point in time that is not covered by a more specific FE.
96,1194,Location_of_light,Degree,cty_peripheral,"#Degree to which the #Light is emitted, usually indicating the brightness."
96,1195,Location_of_light,Depictive,cty_extra-thematic,"The state of a focal participant during the emission of #Light .
<ex>The moonlight <t>shone</t> <fex name=""Dep"">cold</fex> over the Scottish moor.</ex>"
96,1196,Location_of_light,Manner,cty_peripheral,"#Manner of #Light emission.
<ex>In the dim light the gold and strong colours <t>glittered</t> and glowed <fex name=""Manr"">intensely</fex>.</ex>"
96,1197,Location_of_light,Figure,cty_core,"The percept which is perceived at a certain #Ground location.
<ex><fex name=""Fig"">Candlelight</fex> <t>sparkled</t> on the silverware.</ex><ex><fex name=""Fig"">Her face</fex> <t>glistened</t> with sweat.</ex>"
96,1198,Location_of_light,Ground,cty_core,"The location of the phenomenon.<ex>Hot coals <t>glowed</t> <fex name=""Grnd"">behind the fire grate</fex>.</ex>"
96,1199,Location_of_light,Result,cty_extra-thematic,"The #Result of the emission of the #Light .
<ex>The screen <t>glowed</t> <fex name=""Result"">into life</fex>.</ex>"
96,1200,Location_of_light,Cause_of_shine,cty_extra-thematic,"This is the cause of the shininess of the phenomenon, generally introduced by  with .<ex>Her face <t>glistened</t> <fex name=""Shine"">with sweat</fex>.</ex><ex>His eyes <t>gleamed</t> <fex name=""Shine"">with amusement</fex>.</ex>"
96,1201,Location_of_light,Light,cty_core,"The #Light which is emitted.  In this frame, it is usually incorporated in verbs and adjectives, and is the denotation of many of the nouns.
<ex>The fire <fex name=""Lit""><t>glowed</t></fex>.</ex>
<ex>The <fex name=""Light""><t>glint</t></fex> of gold made me blind with greed.</ex>

Occasionally this FE shows up as a full argument:<ex>The chamber <fex name=""Lit""><t>glowed</t></fex> <fex name=""Lit"">with brilliant light</fex>.</ex>"
96,1202,Location_of_light,Duration,cty_peripheral,"The period for which the #Figure shows up against the #Ground due to #Light falling on it.

<ex><fex name=""Duration"">For a few minutes</fex> the walls <t>glowed</t> in the sun</ex>"
96,1203,Location_of_light,Place,cty_peripheral,"The spatial setting in which the #Figure shows up against a #Ground location.

<ex><fex name=""Place"">Outside</fex> something was <t>shimmering</t> on the shore.</ex>"
96,1204,Location_of_light,Time,cty_peripheral,"The #Time when the #Figure is observed against the #Ground location due to #Light shining on it.

<ex><fex name=""Time"">In the morning</fex> the grass <t>glistened</t> with dew</ex>"
1207,11322,Location_on_path,Ground,cty_core,The #Ground serves as a basis for describing the location of the #Figure somewhere in the midst of their motion or during the entirety of the motion event.
1207,11323,Location_on_path,Figure,cty_core,The #Figure is perceived as in motion relative to a certain #Ground location.
1207,11324,Location_on_path,Distance,cty_extra-thematic,"This  FE identifies the #Distance traveled by the #Figure after the point where they were in the #Profiled_region of the #Ground.

<ex>The party had climbed <fex name=""Distance"">2000 feet</fex> <t>past</t> the base camp.</ex>
<ex>She tunneled <fex name=""Dist"">deep</fex> <t>under</t> the earth.</ex>"
1207,11325,Location_on_path,Direction,cty_extra-thematic,"This FE identifies the #Direction traveled by the #Figure.  This FE is filled by one of a closed class of adverbs:  up, down, out (meaning  beyond the boundary around the viewpoint ), off (meaning  disconnect between landmark and figure ), back (meaning  along a line from front to back of landmark, and relatively inaccessible ), and, more rarely, away, along, and dialectally, back down (meaning  down and behind )."
1207,11326,Location_on_path,Time,cty_peripheral,The period of time during which the locative relation between #Figure and #Ground obtains.
1207,11327,Location_on_path,Figures,cty_core-unexpressed,The #Figures are items conceived of as moving with respect to each other.
1207,11328,Location_on_path,Deixis,cty_extra-thematic,"An indication of how the locative phrase relates to the grounding of the speech situation, either locating it near (here) or far (there, yonder), or specifically separated from the speech context by distance or a barrier (over).  Fillers of this FE are restricted to this closed class of items.

<ex>She has a boyfriend way <fex name=""Deixis"">over</fex> <t>in</t> Springfield.</ex>
<ex>It is lying <fex name=""Deixis"">here</fex> <t>on</t> my desk.</ex>"
1207,11329,Location_on_path,Accessibility,cty_extra-thematic,"An indication of how accessible the #Figure is to some participant in the speech context (either the speaker or the addressee, or some other highly salient viewpoint in a narrative).  This FE normally describes availability for manipulation and use, but may simply describe how easily seen or difficult to see the #Figure is. There is a closed class of items that can fill this slot, including only  just  and  right  indicating ease of access, and  way ,  all the way , or (dialectally)  clear  indicating distance and difficulty of access.  

<ex>Oh yeah , the flashlight  s <fex name=""Accessibility"">right</fex> <t>in</t> my handbag.</ex>
<ex> I had an uncle that lived <fex name=""Accessibility"">clear</fex> over <t>in</t> Kenmore , and I tried to ride my bike there.</ex>

While ease of access correlates with proximal deixis (e.g.  right here ) and difficulty correlates with distal deixis (e.g.  all the way over there ), these notions are separable as shown in the following examples:

"
1207,11330,Location_on_path,Directness,cty_extra-thematic,"An indication of how closely the position of #Figure matches the prototype expected from the image schema associated with the target.  This FE is normally filled by closed-class, dedicated adverbs like right, straight, directly, and due (and some combinations of these), but also occurs with rarer items like  smack dab .

Some general adverbs that indicate exact and non-exact match to an idea can also express this FE:"
1207,11331,Location_on_path,Temporal_profile,cty_extra-thematic,"A description of how the access path to the #Ground interacts with time.  This FE is filled only by the closed class of adverbials back.adv (which indicates that the position was occupied by the #Figure before) and on.adv (which indicates a continued path).  While this FE in its most basic use refers to cases of actual motion, it can be used with descriptions of static position, in which case it either refers to fictive, imagined motion (as in the first example below), or it backgrounds motion entirely (as in the second example).

<ex>You  ll find it straight <fex name=""Temporal_profile"">on</fex> around <t>behind</t> the door.</ex>
<ex>I do n t know why my kids are <fex name=""Temporal_profile"">back</fex> <t>out</t> of the crib.</ex>"
1207,11332,Location_on_path,Region_quantification,cty_extra-thematic,"A description of how much of a potential profiled region actually has (or is expected to have) a #Figure in it.  It is normally filled by closed-class items like  all ,  somewhere ,  nowhere , etc."
1207,11333,Location_on_path,Profiled_region,cty_core,"The region within which a #Figure might be found.  This FE is exclusive of #Figure, and is a reconstrual that is not possible with verb lexical units.

<ex><fex name=""Profiled_region""><t>Past</t> the kitchen</fex> is the path she chose .</ex>"
1162,10982,Locative_scenario,Figure,cty_core,The entity that is located with respect to the #Ground.
1162,10983,Locative_scenario,Ground,cty_core,The entity with respect to which the #Figure is located.
1162,10984,Locative_scenario,Figures,cty_core,The entities that are located with respect to each other.
1162,10985,Locative_scenario,Profiled_region,cty_core-unexpressed,The area with respect to the #Ground or #Figures in which the #Figure or #Figures reside.
856,8435,Lodging_scenario,Host,cty_core,The #Host is the individual (or group of individuals) that own or control the #Residence and allow the  #Lodger to temporarily stay there.
856,8436,Lodging_scenario,Lodger,cty_core,The #Lodger is the individual who is given permission to lodge in the #Residence.
856,8437,Lodging_scenario,Time,cty_peripheral,The #Time is when the #Host provides a #Residence to the #Lodger.
856,8438,Lodging_scenario,Place,cty_peripheral,The #Place is where the #Host provides a temporary #Residence.
856,8439,Lodging_scenario,Residence,cty_core,The location controlled by the #Host which the #Lodger stays at temporarily.
184,2024,Lose_possession,Place,cty_peripheral,The #Place is where the Relinquishing occurs.
184,2025,Lose_possession,Explanation,cty_extra-thematic,The #Explanation indicates what the #Donor is trying to accomplish by the Relinquishing.
184,2026,Lose_possession,Time,cty_peripheral,The #Time indicates when the Relinquishing occurs.
184,2027,Lose_possession,Donor,cty_core,The person that begins in possession of the #Theme and causes it to be in the possession of the #Recipient.
184,2028,Lose_possession,Theme,cty_core,The #Theme is the object that changes ownership due to the Relinquishing.
184,2029,Lose_possession,Purpose,cty_extra-thematic,The #Purpose indicates the purpose for which the intentional Relinquishing takes place.
184,2030,Lose_possession,Recipient,cty_core,The #Recipient is the entity that ends up in possession of the #Theme.
190,2077,Lose_possession_scenario,Donor,cty_core,The entity that began by owning the #Theme.
190,2078,Lose_possession_scenario,Theme,cty_core,"The thing which was originally owned by the #Donor.(This does not include bodyparts or medical conditions, but does include intellectual property, etc.)"
966,9450,Losing,Owner,cty_core,The original #Owner of the #Possession.
966,9451,Losing,Possession,cty_core,The object that is possessed by the #Owner.
966,9452,Losing,Time,cty_peripheral,The #Time when the #Possession is lost.
966,9453,Losing,Place,cty_peripheral,The #Place where the #Possession is lost.
966,9454,Losing,Means,cty_peripheral,This FE describes how the #Owner loses the #Possession.
966,9455,Losing,Explanation,cty_extra-thematic,The #Explanation denotes a proposition from which the event of losing a #Possession logically follows.
494,4991,Losing_it,Protagonist,cty_core,"This is the person (or people) whose mental state changes.

<ex><fex name=""Protagonist"">Kim</fex> <t>went</t> <t>ballistic</t>.</ex>"
494,4992,Losing_it,Action,cty_core,"Something done by the #Protagonist as a result of losing mental equilibrium.

<ex>You totally <t>lost</t> <t>it</t> <fex name=""act"">with that speech you just gave to the Principal</fex>.</ex>"
494,4993,Losing_it,Degree,cty_peripheral,"#Degree marks the extent to which the #Protagonist s mental state changes.

<ex>John <fex name=""Degree"">totally</fex> <t>lost</t> <t>it</t></ex>"
494,4994,Losing_it,Manner,cty_peripheral,"Any description of the event which is not covered by more specific FEs, especially general descriptions comparing events.

<ex>He <t>flipped</t> <t>out</t> <fex name=""Manner"">like my dad did last year</fex>.</ex>"
494,4995,Losing_it,Affected_party,cty_extra-thematic,"A person (or persons) who is saliently affected by the #Protagonist  s #Actions.  <ex>I m sorry, but every time I try to sneak out she <t>goes</t> <t>apeshit</t> <fex name=""Aff_par"">on me</fex>.</ex>"
494,4996,Losing_it,Explanation,cty_extra-thematic,"The cause for the #Protagonist to go crazy.

<ex>She <t>went</t> <t>ballistic</t> <fex name=""exp"">because of the pizzas</fex>, man.</ex>"
965,9441,Losing_someone,Sufferer,cty_core,The being or entity that emotionally experiences the death of the #Deceased.
965,9442,Losing_someone,Deceased,cty_core,The entity that has died.
965,9443,Losing_someone,Place,cty_peripheral,The #Place where the #Deceased passed away.
965,9444,Losing_someone,Time,cty_peripheral,The #Time when the #Deceased passed away.
965,9445,Losing_someone,Explanation,cty_extra-thematic,This FE describes how the #Deceased passed away.
965,9446,Losing_someone,Manner,cty_peripheral,"Any description of the event which is not covered by more specific FEs, including epistemic modification (probably, presumably, mysteriously), force (hard, softly), secondary effects (quietly, loudly), and general descriptions comparing events (the same way)."
965,9447,Losing_someone,Timespan,cty_peripheral,The period over which a loss has occurred.
965,9448,Losing_someone,Duration,cty_peripheral,How long the event takes place.
965,9449,Losing_someone,Frequency,cty_peripheral,How often the loss occurs.
967,9456,Losing_track_of,Perceiver,cty_core,The #Perceiver is the entity who fails to keep the #Theme in sight.
967,9457,Losing_track_of,Theme,cty_core,The #Theme is the object that becomes unperceivable.
967,9458,Losing_track_of,Time,cty_peripheral,The #Time when the #Perceiver loses perception of the #Theme.
967,9459,Losing_track_of,Place,cty_peripheral,The #Place where the #Perceiver loses perception of the #Theme.
967,9460,Losing_track_of,Explanation,cty_extra-thematic,This FE denotes a proposition from which the loss of perception logically follows.
969,9466,Losing_track_of_perceiver,Theme,cty_core,The #Theme is the object that becomes unperceivable.
969,9467,Losing_track_of_perceiver,Perceiver,cty_core,The #Perceiver is the entity who fails to keep the #Theme in sight.
969,9468,Losing_track_of_perceiver,Place,cty_peripheral,The #Place where the #Perceiver loses perception of the #Theme.
969,9469,Losing_track_of_perceiver,Time,cty_peripheral,The #Time when the #Perceiver loses perception of the #Theme.
969,9470,Losing_track_of_perceiver,Explanation,cty_extra-thematic,This FE denotes a proposition from which the loss of perception logically follows.
968,9461,Losing_track_of_theme,Perceiver,cty_core,The #Perceiver is the entity who fails to keep the #Theme in sight.
968,9462,Losing_track_of_theme,Theme,cty_core,The #Theme is the object that becomes unperceivable.
968,9463,Losing_track_of_theme,Place,cty_peripheral,The #Place where the #Perceiver loses perception of the #Theme.
968,9464,Losing_track_of_theme,Time,cty_peripheral,The #Time when the #Perceiver loses perception of the #Theme.
968,9465,Losing_track_of_theme,Explanation,cty_extra-thematic,This FE denotes a proposition from which the loss of perception logically follows.
809,7982,Luck,State_of_affairs,cty_core,"The State of affairs that is evaluated.

<ex>That was a <t>lucky</t> <fex name=""State_of_affairs"">catch</fex>.</ex>"
809,7983,Luck,Protagonist,cty_core,"The Protagonist is the one for whom the destiny is evaluated.

<ex><fex name=""Protagonist"">He</fex> is <t>lucky</t>.</ex>"
809,7984,Luck,Descriptor,cty_extra-thematic,"A description of the sort of #State_of_affairs. This occurs with nominal LUs which are both the target and the #State_of_affairs.

<ex><fex name=""Protagonist"">My</fex> <fex name=""Descriptor"">good</fex> <fex name=""State_of_affairs""><t>fortune</t></fex> has run out.</ex>"
809,7985,Luck,Role,cty_core,"The #Role filled by the #Protagonist.

<ex><fex name=""Protagonist"">He</fex> is a <t>lucky</t> <fex name=""Role"">gambler</fex>.</ex>"
809,7986,Luck,Time,cty_peripheral,"The time for which the #Protagonist s destiny is good.

<ex><fex name=""Protagonist"">I</fex> was <fex name=""deg"">rather</fex> <t>fortunate</t> <fex name=""Time"">in the late 90s</fex>, making much of my fortune at that time.</ex>"
809,7987,Luck,Degree,cty_peripheral,"The #Degree to which the #State_of_affairs is lucky (either a degree of goodness or a degree of unexpectedness, or both).

<ex><fex name=""Protagonist"">He</fex> is <fex name=""deg"">very</fex> <t>lucky</t>.</ex>"
809,7988,Luck,Place,cty_peripheral,"The location where the #Protagonist has luck.

<ex><fex name=""Protagonist"">I</fex> m only <t>lucky</t> <fex name=""Place"">in casinos</fex>.</ex>"
1462,13281,Machinery,Machinery,cty_core,"The machinery used in economic activities in agriculture, industry and services."
1462,13282,Machinery,Sector,cty_peripheral,The sector of the economic activity in which the #Machinery is used.
1462,13283,Machinery,Creator,cty_peripheral,The individual or individuals that bring the #Machinery into being.
1462,13284,Machinery,Material,cty_peripheral,"Any indication of what the #Machinery is composed of, including components, parts, etc."
1462,13285,Machinery,Name,cty_peripheral,The name used to refer to the #Machinery.
1462,13286,Machinery,Time_of_creation,cty_peripheral,The time when the #Machinery came into being.
1462,13287,Machinery,Type,cty_peripheral,An indication of the subtype of the #Machinery.
1462,13288,Machinery,Use,cty_peripheral,The use for which the #Machinery is designed.
529,5264,Make_acquaintance,Time,cty_peripheral,"The time when the Individuals make each other s acquaintance.

<ex>I <t>met</t> my wife <fex name=""tim"">2 yrs ago</fex>.</ex>"
529,5265,Make_acquaintance,Place,cty_peripheral,"The location where the Individuals make each others acquaintance.

<ex>Bill <t>met</t> his  wife <fex name=""pla"">in Poltava, Ukraine</fex>.</ex>"
529,5266,Make_acquaintance,Individuals,cty_core,"The persons (or in rare cases animals) that make each other s acquaintance.

<ex><fex name=""inds"">My wife and I</fex> <t>met</t> in college working in the theatre and we will have been married for 30 years in June 2000.</ex>"
529,5267,Make_acquaintance,Context,cty_peripheral,"The Event, frequently a social occasion, during which the Individuals make each other s acquaintance.

<ex>The two first <t>met</t> <fex name=""con"">at a lecture</fex> in 1851.</ex>"
529,5268,Make_acquaintance,Individual_1,cty_core,"The semantically more prominent one of the two parties when the Individuals are realized separately.

<ex><fex name=""ind1"">Melissa Hurley</fex> had never <t>met</t> her neighbor, Richard Congdon ? the dog owner ? until recently, when she and a reporter knocked on his door.</ex>"
529,5269,Make_acquaintance,Individual_2,cty_core,"The semantically less prominent of the two parties when the #Individuals are expressed separately.

<ex> Gossip reports say she either <t>met</t> <fex name=""ind2"">Kennedy</fex> while helping him shop for suits at Calvin Klein, or was contacted by him after he saw her jogging in a New York park </ex>"
529,5270,Make_acquaintance,Intermediary,cty_extra-thematic,"A person or social group that connects both of the #Individuals, with a group member typically introducing the #Individuals to each other.


<ex>Let s call her Gretchen. I ""<t>met</t>"" her <fex name=""int"">through a mutual friend (the same fellow who has wanted me to write this column for the past couple years)</fex>.</ex>"
529,5271,Make_acquaintance,Explanation,cty_extra-thematic,"The state of affairs that leads to the #Individuals  making each other s acquaintance.


<ex>No, I <t>met</t> him <fex name=""exp"">because he was also the teacher for the special science fiction class</fex>.</ex>"
529,5272,Make_acquaintance,Iterations,cty_extra-thematic,"The frame element <fex name=""Iterations"">Iterations</fex> is used for expressions that indicate the number of times an event or state (of the kind denoted by the target in its clause) has taken place or held."
529,5273,Make_acquaintance,Depictive,cty_extra-thematic,This FE describes a participant of the state of affairs introduced by the target as being in some state during the action. The depicted state does not necessarily or usually facilitate or cause the state of affairs reported by the target.
529,5274,Make_acquaintance,Particular_iteration,cty_extra-thematic,"Expressions marked with this extra-thematic FE modify a non-iterative use of the target, and indicate that it is conceived as embedded within an iterated series of similar events or states."
616,6017,Make_agreement_on_action,Party_1,cty_core,"The individual or individuals that form the more prominent (i.e.
agentive) party of the agreement, as compared with #Party_2. That is,
#Party_1 is generally encoded as the External Argument of verbs, and
peripheral FEs that do not make reference to the event itself
generally make reference to #Party_1. Thus #Manner is construed to be that of #Party_1, not necessarily that of #Party_2 or the group of #Parties as a whole.



<ex>On Monday, <fex name=""par1"">the airline</fex> reached a <t>deal</t> with the Canadian Auto Workers.</ex>"
616,6018,Make_agreement_on_action,Party_2,cty_core,"The semantically (and grammatically) less prominent participant (or
group of participants) in the agreement. It is generally encoded
within a prepositional phrase (e.g. headed by with).

<ex>Mozilla Foundation has finally reached an <t>agreement</t> <fex name=""par2"">with America Online</fex>.</ex>"
616,6019,Make_agreement_on_action,Obligation,cty_core,"An expression of the commitment made by the #Parties .



<ex>The US and Russia have <t>agreed</t> <fex name=""obl"">to share early warning data on missile launches</fex>.</ex>"
616,6020,Make_agreement_on_action,Topic,cty_core,"#Topic is a description of the domain covered.

<ex>Some types of alloy steel have been covered in the expiring <fex name=""top"">trade</fex> <t>agreement</t>.</ex>"
616,6021,Make_agreement_on_action,Medium,cty_peripheral,"As with other frames in the Communication domain, the #Medium of communication may be expressed. #Medium is the physical entity or channel used to record or negotiate the #Obligation. 


<ex>The parties made a <fex name=""med"">written</fex> <t>agreement</t> to arbitrate disputes arising in connection with the contract.</ex>"
616,6022,Make_agreement_on_action,Manner,cty_peripheral,"Any description of the act of making an agreement which is not covered by more specific FEs, including secondary effects (<ment>quietly, loudly</ment>), and general descriptions comparing events (<ment>the same way</ment>). In addition, it may indicate salient characteristics of either #Party_1 or #Parties that also affect the action (<ment>presumptuously, coldly, deliberately, eagerly, carefully</ment>). 

<ex>I <fex name=""man"">readily</fex> <t>agreed</t> with her to end our wrestling match.</ex>"
616,6023,Make_agreement_on_action,Parties,cty_core,"The group of individuals portrayed as equally involved in making an agreement.

<ex><fex name=""pars"">The US and Russia</fex> have <t>agreed</t> to cooperate in destroying surplus portable anti-aircraft missiles.</ex>"
616,6024,Make_agreement_on_action,Place,cty_peripheral,"This FE identifies the #Place where the Agreement occurs.<ex>The town coucil members reached an <t>agreement</t> <fex name=""Place"">at the City Hall plenary session</fex>.</ex>"
616,6025,Make_agreement_on_action,Time,cty_peripheral,"This FE identifies the #Time where the Agreement occurs.<ex>The town coucil members finally reached an <t>agreement</t> <fex name=""Time"">at midnight</fex>.</ex>"
616,6026,Make_agreement_on_action,Descriptor,cty_extra-thematic,This FE describes a characteristic of the #Obligation.
227,2406,Make_cognitive_connection,Concept_1,cty_core,#Concept1 is the phenomenon which is believed to be related to #Concept2.
227,2407,Make_cognitive_connection,Concept_2,cty_core,The phenomenon which is believed to be linked to Concept1.
227,2408,Make_cognitive_connection,Evidence,cty_peripheral,The phenomenon which proves the causal connection.
227,2409,Make_cognitive_connection,Cognizer,cty_core,The sentient entity that recognizes the causal connection.
227,2410,Make_cognitive_connection,Concepts,cty_core,The phenomena which are believed to be related.
227,2411,Make_cognitive_connection,Frequency,cty_extra-thematic,"This FE describes how often the connection is made

<ex>People <fex name=""Frequency"">often</fex> <t>link</t>  brand names with Hollywood celebrities</ex>"
227,2412,Make_cognitive_connection,Time,cty_peripheral,The #Time when the #Cognizer make the connection.
227,2413,Make_cognitive_connection,Place,cty_peripheral,The location where the Cognizer makes the connection.
227,2414,Make_cognitive_connection,Circumstances,cty_extra-thematic,Circumstances describe the state of the world (at a particular time and place) which is specifically independent of the event itself and any of its participants.
1129,10729,Make_compromise,Party_1,cty_core,"The individual or individuals that form the more prominent (i.e., agentive) party to the compromise, as compared with #Party_2. That is, #Party_1 is generally encoded as the External Argument of verbs, and peripheral FEs that do not make reference to the event itself generally make reference to #Party_1. Thus #Manner is construed to be that of #Party_1, not necessarily that of #Party_2 or the group of #Parties as a whole.

<ex>On Monday, <fex name=""par1"">the airline</fex> <t>compromised</t> with the Canadian Auto Workers. on a contract for salary and benefits.</ex>"
1129,10730,Make_compromise,Party_2,cty_core,"The semantically (and grammatically) less prominent participant (or group of participants) in the compromise. It is generally encoded within a prepositional phrase (e.g. headed by <m>with</m>).

<ex>Parenthetical Foundation has finally reached a <t>compromise</t> <fex name=""par2"">with The Bracket Fund</fex>.</ex>"
1129,10731,Make_compromise,Obligation,cty_core,"An expression of the commitment made by the #Parties .

<ex>The US and Russia have <t>compromised</t> <fex name=""obl"">to share a portion of early warning data on missile launches</fex>.</ex>"
1129,10732,Make_compromise,Topic,cty_core,"#Topic is a description of the domain covered by the compromise.

<ex>They ll never <t>compromise</t> <fex name=""Topic"">on salary</fex>.</ex>"
1129,10733,Make_compromise,Medium,cty_peripheral,"As with other frames in the Communication domain, the #Medium of communication may be expressed. #Medium is the physical entity or channel used to record or negotiate the #Obligation. 

<ex>The parties entered into an <fex name=""med"">oral</fex> <t>compromise</t> to arbitrate disputes arising in connection with the contract.</ex>"
1129,10734,Make_compromise,Manner,cty_peripheral,"Any description of the act of making an agreement which is not covered by more specific FEs, including secondary effects (<ment>quietly, loudly</ment>), and general descriptions comparing events (<ment>the same way</ment>). In addition, it may indicate salient characteristics of either #Party_1 or #Parties that also affect the action (<ment>presumptuously, coldly, deliberately, eagerly, carefully</ment>). 

<ex>I <fex name=""man"">readily</fex> <t>compromised</t> with her to end our wrestling match.</ex>"
1129,10735,Make_compromise,Parties,cty_core,"The group of individuals portrayed as equally involved in reaching a compromise.

<ex><fex name=""pars"">The US and Russia</fex> have <t>compromised</t> on a plan to destroy surplus portable anti-aircraft missiles.</ex>"
1129,10736,Make_compromise,Place,cty_peripheral,"This FE identifies the #Place where the compromise occurs.

<ex>The town coucil members reached a <t>compromise</t> <fex name=""Place"">at the City Hall plenary session</fex>.</ex>"
1129,10737,Make_compromise,Time,cty_peripheral,"This FE identifies the #Place where the compromise occurs.

<ex>The town coucil members finally reached a <t>compromise</t> <fex name=""Place"">at midnight</fex>.</ex>"
1129,10738,Make_compromise,Descriptor,cty_extra-thematic,"This FE describes a characteristic of the #Obligation, #Party_1, or #Parties.

<ex>They <t>compromised</t>, <fex name=""Descriptor"">unaware that we would have given in to any of their demands had the simply kept at it for another week</fex>.</ex>"
1129,10739,Make_compromise,Purpose,cty_peripheral,"The #Purpose for which the #Parties make the compromise.

<ex>We re making <t>compromises</t> <fex name=""pur"">to head off potentially larger conflicts down the road</fex>.</ex>"
63,827,Make_noise,Sound_source,cty_core,"It is assigned to a constituent referring to a physical entity which emits a sound. Such an entity must have an appropriately complex internal structure such that it can create a sound. For example, a machine or some other thing with moving parts can create sound by itself."
63,828,Make_noise,Explanation,cty_extra-thematic,"The #Explanation for the #Sound_source producing the sound. Generally, this is some external stimulus that prompts the #Sound_source to make noise."
63,829,Make_noise,Sound,cty_core,The frame element #Sound is incorporated in the meaning of the verbs of this frame.
63,830,Make_noise,Manner,cty_peripheral,Manner expressions may be of lexicographic interest if they describe properties of a sounds.
63,831,Make_noise,Location_of_protagonist,cty_extra-thematic,The location of the #Sound_source by which the #Sound is emitted.
63,832,Make_noise,Degree,cty_peripheral,The #Degree to which event occurs.
63,833,Make_noise,Depictive,cty_extra-thematic,State of the #Sound_source during the action.
63,834,Make_noise,Internal_cause,cty_extra-thematic,"The noise-making may be prompted by either some outside phenomenon or occurrence, or by an #Internal_cause, the mental or emotional state of an animate #Sound_source."
63,835,Make_noise,Subregion,cty_extra-thematic,The #Subregion is the sublocation of the #Sound_source from which the sound is emitting.
63,836,Make_noise,Addressee,cty_extra-thematic,It identifies the intended audience of an event of making a noise as a communicative signal.
63,837,Make_noise,Noisy_event,cty_core,An event in which one or more #Sound_sources participate and which is accompanied by #Sound.
63,838,Make_noise,Path,cty_extra-thematic,The #Path along which the #Sound travels away from the #Sound_source.
63,839,Make_noise,Place,cty_peripheral,The location of the #Sound_source. This FE differs from #Location_of_source only in terms of point of view; the latter FE implies a point of view that is not on the #Sound_source.
63,840,Make_noise,Circumstances,cty_extra-thematic,A state or  location of the #Sound_source which contributes to the #Sound_source s making noise.
63,841,Make_noise,Time,cty_peripheral,The time when the #Noisy_event occurs.
63,842,Make_noise,Iterations,cty_extra-thematic,The number of times the noise-making event takes place.
63,843,Make_noise,Particular_iteration,cty_extra-thematic,It indicates that the noise-making event is embedded within a series of similar events.
