idFrameElement,frameName,name,coreType,description,Role+AF8-Type
10939,Key,Function,cty+AF8-core,The function that the +ACM-Key grants access to.,Path/Location
10945,Key,Location,cty+AF8-core,The location that the +ACM-Key grants access to.,Path/Location
10946,Key,Object,cty+AF8-core,The artifact that the key operates on.,Undergoer
1351,Kidnapping,Perpetrator,cty+AF8-core,The +ACM-Perpetrator is the person (or other agent) who carries off and holds the +ACM-Victim against his or her will.,Path/Location
1352,Kidnapping,Victim,cty+AF8-core,The +ACM-Victim is the person who is carried off and held against his/her will.,Undergoer
1353,Kidnapping,Place,cty+AF8-peripheral,Where the kidnapping takes place.,Path/Location
1354,Kidnapping,Time,cty+AF8-peripheral,When the kidnapping occurs.,Time/Duration
1355,Kidnapping,Source,cty+AF8-peripheral,It is the initial location of the +ACM-Victim before it changes location.,Path/Location
1356,Kidnapping,Goal,cty+AF8-peripheral,It is the place in which the +ACM-Victim ends up.,Goal/Result
1357,Kidnapping,Degree,cty+AF8-peripheral,It is the +ACM-Degree to which event occurs.,Path/Location
1358,Kidnapping,Manner,cty+AF8-peripheral,It is the +ACM-Manner in which the kidnapping takes place.,Manner/Means
1359,Kidnapping,Means,cty+AF8-peripheral,An act performed by the +ACM-Perpetrator that helps them accomplish the kidnapping.,Instrument
1360,Kidnapping,Purpose,cty+AF8-peripheral,The +ACM-Purpose is what the +ACM-Perpetrator hopes to accomplish by kidnapping.,Goal/Result
1362,Kidnapping,Event,cty+AF8-peripheral,The abduction of a +ACM-Victim by a +ACM-Perpetrator.,Path/Location
1364,Kidnapping,Duration,cty+AF8-peripheral,The period of time for which the +ACM-Victim is held by the +ACM-Perpetrator.,Path/Location
4398,Killing,Killer,cty+AF8-core,The person or sentient entity that causes the death of the +ACM-Victim.,Cause/Stimulus
4399,Killing,Victim,cty+AF8-core,The living entity that dies as a result of the killing.,Undergoer
4400,Killing,Cause,cty+AF8-core,An inanimate entity or process that causes the death of the +ACM-Victim.,Cause/Stimulus
4402,Killing,Means,cty+AF8-core,The method or action that the +ACM-Killer or +ACM-Cause performs resulting in the death of the +ACM-Victim.,Instrument
4408,Killing,Instrument,cty+AF8-core,The device used by the +ACM-Killer to bring about the death of the +ACM-Victim.,Instrument
4404,Killing,Place,cty+AF8-peripheral,The location where the death took place.,Path/Location
4405,Killing,Time,cty+AF8-peripheral,The point or period of time within which the +ACM-Victim is killed.,Time/Duration
4409,Killing,Manner,cty+AF8-peripheral,+ACI-Any description of the event which is not covered by more specific FEs, including force (hard, softly), secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may indicate salient characteristics of a +ACM-Killer that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully).+ACI-,Path/Location
4410,Killing,Degree,cty+AF8-peripheral,The +ACM-Degree appears with adjectives to describe the killing potential of an object or with nouns to describe how widespread the killing is.,Path/Location
1189,Kinship,Alter,cty+AF8-core,The person who fills the role named by the Kinship term with respect to the +ACM-Ego.,Path/Location
1190,Kinship,Ego,cty+AF8-core,The person from whose perspective the Kinship relationship is defined.,Path/Location
1191,Kinship,Relatives,cty+AF8-core,The combination of +ACM-Alter and +ACM-Ego together.,Path/Location
1192,Kinship,Degree,cty+AF8-peripheral,+ACI-An expression of the closeness or distance of the relation.  We do not go into full anthropological detail in measuring the distance of the relation, but simply annotate all such expressions as +ACM-Degree.+ACI-,Path/Location
2378,Knot+AF8-creation,Agent,cty+AF8-core,It is the person performing the intentional act.,Participant
2384,Knot+AF8-creation,Knot,cty+AF8-core,The stable configuration of a string which results from tying.,Path/Location
2379,Knot+AF8-creation,Instrument,cty+AF8-peripheral,The +ACM-Instrument with which a +ACM-Knot is produced.,Instrument
2380,Knot+AF8-creation,Place,cty+AF8-peripheral,Where the event takes place.,Path/Location
2381,Knot+AF8-creation,Purpose,cty+AF8-peripheral,The purpose for which an intentional act is performed.,Goal/Result
2382,Knot+AF8-creation,Time,cty+AF8-peripheral,When the event occurs.,Time/Duration
2383,Knot+AF8-creation,Means,cty+AF8-peripheral,An act performed by the +ACM-Agent by which the creation of the +ACM-Knot is accomplished.,Instrument
2385,Knot+AF8-creation,Manner,cty+AF8-peripheral,It is the +ACM-Manner of performing an action.,Manner/Means
7665,Knot+AF8-creation+AF8-scenario,Agent,cty+AF8-core,The +ACM-Agent is the sentient being who manipulates the +ACM-Rope.,Participant
7672,Knot+AF8-creation+AF8-scenario,Rope,cty+AF8-core,The basically linear object which is manipulated by the +ACM-Agent to produce a +ACM-Knot.,Path/Location
7673,Knot+AF8-creation+AF8-scenario,Knot,cty+AF8-core,The stable configuration of a +ACM-Rope which results from tying.,Path/Location
7666,Knot+AF8-creation+AF8-scenario,Instrument,cty+AF8-peripheral,The +ACM-Instrument with which the +ACM-Rope is manipulated.,Instrument
7667,Knot+AF8-creation+AF8-scenario,Place,cty+AF8-peripheral,Where the manipulation of the +ACM-Rope takes place.,Path/Location
7669,Knot+AF8-creation+AF8-scenario,Time,cty+AF8-peripheral,When the manipulation of the +ACM-Rope takes place.,Path/Location
7670,Knot+AF8-creation+AF8-scenario,Means,cty+AF8-peripheral,The +ACM-Means by which the manipulation of the +ACM-Rope takes place.,Instrument
7674,Knot+AF8-creation+AF8-scenario,Manner,cty+AF8-peripheral,It is the +ACM-Manner in which the manipulation of the +ACM-Rope takes place.,Path/Location
5800,Labeling,Speaker,cty+AF8-core,+ACI-The +ACM-Speaker is the person who conventionally uses a linguistic sign to refer to an +ACM-Entity.

+ADw-ex+AD4APA-fex name+AD0AIgAi-spe+ACIAIgA+-They+ADw-/fex+AD4- +ADw-t+AD4-call+ADw-/t+AD4- it a Mutt Mitt.+ADw-/ex+AD4-+ACI-,Path/Location
5801,Labeling,Entity,cty+AF8-core,+ACI-The concrete or abstract thing with which the +ACM-Speaker has associated a particular linguistic sign.

+ADw-ex+AD4-He +ADw-t+AD4-termed+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-ent+ACIAIgA+-it+ADw-/fex+AD4- +ACIAIg-a pretty incredible discovery+ACIAIg- on par with two other 10,000+AC0-
to 11,000+AC0-year+AC0-old specimens+ADw-/ex+AD4-+ACI-,Path/Location
5802,Labeling,Label,cty+AF8-core,+ACI-The linguistic sign that the +ACM-Speaker uses to designate the +ACM-Entity. 

+ADw-ex+AD4-In Texas, we +ADw-t+AD4-call+ADw-/t+AD4- it +ADw-fex name+AD0AIgAi-lab+ACIAIgA+-walking+ACIAIgA8-/fex+AD4-.+ADw-/ex+AD4-
+ADw-ex+AD4-Americans +ADw-t+AD4-call+ADw-/t+AD4- it +ADw-fex name+AD0AIgAi-lab+ACIAIgA+-a faucet+ADw-/fex+AD4-. What do the British call it ?+ADw-/ex+AD4-+ACI-,Path/Location
5805,Labeling,Medium,cty+AF8-core,+ACI-A text whose author applies a particular +ACM-Label to an +ACM-Entity.

+ADw-ex+AD4APA-fex name+AD0AIgAi-med+ACIAIgA+-Your article+ADw-/fex+AD4- +ADw-t+AD4-labels+ADw-/t+AD4- him +ACIAIg-Republican Senator Jim Exon+ACIAIg-.+ADw-/ex+AD4-+ACI-,Path/Location
5803,Labeling,Time,cty+AF8-peripheral,+ACI-A time period in which a +ACM-Speaker uses the +ACM-Label.

+ADw-ex+AD4APA-fex name+AD0AIgAi-tim+ACIAIgA+-Back in the olden days+ADw-/fex+AD4-, they +ADw-t+AD4-called+ADw-/t+AD4- it +ACIAIg-Bohemian people.+ACIAIgA8-/ex+AD4-+ACI-,Time/Duration
5804,Labeling,Place,cty+AF8-peripheral,+ACI-A physical space whose occupants use the +ACM-Label to refer to the +ACM-Entity. 

+ADw-ex+AD4-I really loved this movie. +ADw-fex name+AD0AIgAi-Place+ACIAIgA+-In France+ADw-/fex+AD4-, they +ADw-t+AD4-called+ADw-/t+AD4- it +ACIAIg-Turbo Interceptor+ACIAIg-.+ADw-/ex+AD4-+ACI-,Path/Location
9391,Labor+AF8-product,Agent,cty+AF8-core,A sentient entity whose physical and mental faculties are directly expended on the +ACM-Input to create the +ACM-Output.,Participant
9392,Labor+AF8-product,Cause,cty+AF8-core,A non+AC0-sentient entity whose physical faculties are directly expended on the +ACM-Input to create the +ACM-Output.,Cause/Stimulus
9393,Labor+AF8-product,Input,cty+AF8-core,The mental or physical faculties onto which the +ACM-Agent or +ACM-Cause expends energy.,Path/Location
9394,Labor+AF8-product,Output,cty+AF8-core,+ACI-The end product, either a concept or physical object onto which the +ACM-Agent or +ACM-Cause has exerted its mental or physical faculties from the rudimentary state of +ACM-Input.+ACI-,Path/Location
13266,Languages,fe+AF8-L+//3//Q-ngua,cty+AF8-core,fe+AF8-L+//3//Q-ngua,Unclassified
13495,Language+AF8AXw-ability,user,cty+AF8-core,user,Unclassified
13501,Language+AF8AXw-ability,capacity,cty+AF8-core,capacity,Unclassified
13614,Language+AF8AXw-ability,development,cty+AF8-core,development,Unclassified
9091,Launch+AF8-process,Process,cty+AF8-core,This Frame Element marks expressions that indicate the process that the +ACM-Agent initiates.,Path/Location
9096,Launch+AF8-process,Agent,cty+AF8-core,The +ACM-Agent is the actor responsible for starting the +ACM-Process.,Participant
9092,Launch+AF8-process,Place,cty+AF8-peripheral,This FE identifies the +ACM-Place where the +ACM-Process is initiated.,Path/Location
9093,Launch+AF8-process,Means,cty+AF8-peripheral,The +ACM-Means is the way in which the +ACM-Agent initiates the +ACM-Process.,Instrument
9094,Launch+AF8-process,Time,cty+AF8-peripheral,This FE is for the +ACM-Time when the +ACM-Agent initiates the +ACM-Process.,Path/Location
9095,Launch+AF8-process,Medium,cty+AF8-peripheral,+ACM-Medium is the physical or abstract setting in which the +ACM-Agent initiates the +ACM-Process.,Path/Location
9099,Launch+AF8-process,Manner,cty+AF8-peripheral,The way in which the +ACM-Agent initiates the +ACM-Process.,Path/Location
4905,Law,Law,cty+AF8-core,+ACI-This FE identifies the rule designed to guide activity, deprecating some types of activity and/or requiring other types of activity. This FE is incorporated into each LU in this frame.+ACI-,Path/Location
4912,Law,Forbidden,cty+AF8-core,+ACI-The state+AC0-of+AC0-affairs which is disallowed by the +ACM-Law.

+ADw-ex+AD4-I think we need a +ADw-t+AD4-law+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-for+ACIAIgA+-against all firearms within city limits+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
4913,Law,Required,cty+AF8-core,+ACI-A state+AC0-of+AC0-affairs which the +ACM-Law declares must be maintained.

+ADw-ex+AD4-The +ADw-t+AD4-law+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-req+ACIAIgA+-that all minors must be accompanied by an adult+ADw-/fex+AD4- is a laughingstock.+ADw-/ex+AD4-+ACI-,Path/Location
4906,Law,Use,cty+AF8-peripheral,+ACI-The use for which a law is intended.

+ADw-ex+AD4-We brought back a +ADw-t+AD4-law+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Use+ACIAIgA+-to forbid the use of profanity+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
4907,Law,Creator,cty+AF8-peripheral,+ACI-An individual or individuals that bring the +ACM-Law into existence.

+ADw-ex+AD4-But this was forbidden by the +ADw-fex name+AD0AIgAi-Creator+ACIAIgA+-King s+ADw-/fex+AD4- +ADw-t+AD4-Law+ADw-/t+AD4- of 1665.+ADw-/ex+AD4-+ACI-,Path/Location
4908,Law,Time+AF8-of+AF8-creation,cty+AF8-peripheral,+ACI-The time at which a +ACM-Law comes into existence.

+ADw-ex+AD4-The +ADw-fex name+AD0AIgAi-Time+ACIAIgA+-1996+ADw-/fex+AD4- welfare reform +ADw-t+AD4-act+ADw-/t+AD4- was a sham.+ADw-/ex+AD4-+ACI-,Path/Location
4909,Law,Name,cty+AF8-peripheral,+ACI-The term used to refer to a +ACM-Law.

+ADw-ex+AD4-Well, they re still in violation of the +ADw-fex name+AD0AIgAi-Name+ACIAIgA+-Sarbanes+AC0-Oxley+ADw-/fex+AD4- +ADw-t+AD4-Act+ADw-/t+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
4910,Law,Type,cty+AF8-peripheral,+ACI-An indication of the subtype of +ACM-Law.

+ADw-ex+AD4-According to +ADw-fex name+AD0AIgAi-Type+ACIAIgA+-Canon+ADw-/fex+AD4- +ADw-t+AD4-Law+ADw-/t+AD4-, priests may not marry.+ADw-/ex+AD4-+ACI-,Path/Location
4911,Law,Part,cty+AF8-peripheral,+ACI-Any indication of what makes up the +ACM-Law.

+ADw-ex+AD4-We don t need another +ADw-t+AD4-law+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Part+ACIAIgA+-with 300 subsections+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
4914,Law,Jurisdiction,cty+AF8-peripheral,+ACI-The location where a given +ACM-Law is in force.

+ADw-ex+AD4-According to +ADw-fex name+AD0AIgAi-jur+ACIAIgA+-Fijian+ADw-/fex+AD4- +ADw-t+AD4-law+ADw-/t+AD4-, no+AC0-one may enter the park after sunset.+ADw-/ex+AD4-+ACI-,Path/Location
10439,Law+AF8-enforcement+AF8-agency,Agency,cty+AF8-core,The +ACM-Agency is a part of the government dedicated to enforcing the laws of the government s jurisdiction.,Path/Location
10446,Law+AF8-enforcement+AF8-agency,Jurisdiction,cty+AF8-core,The +ACM-Agency is charged with enforcing the laws of and within a particular +ACM-Jurisdiction.,Unclassified
10440,Law+AF8-enforcement+AF8-agency,Members,cty+AF8-peripheral,A person belonging to the +ACM-Agency.,Path/Location
10441,Law+AF8-enforcement+AF8-agency,Purpose,cty+AF8-peripheral,The reason for which the +ACM-Agency is formed or the purpose to which it is dedicated. This FE is for expressions that indicate more specific purposes than the general one(s) indicated by the target itself.,Goal/Result
10444,Law+AF8-enforcement+AF8-agency,Place,cty+AF8-peripheral,+ACI-This FE describes the general location where the +ACM-Agency operates, but does not indicate the jurisdiction of the +ACM-Agency.+ACI-,Path/Location
886,Leadership,Leader,cty+AF8-core,+ACI-The +ACM-Leader is the one who has the role of leading.  With verbs, and with predicate nominals linking an individual to a +ACM-Role, the +ACM-Leader is usually the External Argument: 
+ADw-ex+AD4APA-fex name+AD0AIgAi-Leader+ACIAIgA+-King Hussein+ADw-/fex+AD4- +ADw-t+AD4-ruled+ADw-/t+AD4- Jordan.+ADw-/ex+AD4- 
+ADw-ex+AD4APA-fex name+AD0AIgAi-Leader+ACIAIgA+-Hussein+ADw-/fex+AD4- was +ADw-t+AD4-King+ADw-/t+AD4- of Jordan.+ADw-/ex+AD4- 
With leadership nouns, the frame element +ACM-Leader is most frequently instantiated by the target itself.
+ADw-ex+AD4-The +ADw-fex name+AD0AIgAi-Leader+ACIAIgA+ADw-t+AD4-queen+ADw-/t+AD4APA-/fex+AD4- announced her upcoming visit to Belgium.+ADw-/ex+AD4-+ACI-,Path/Location
887,Leadership,Role,cty+AF8-core,+ACI-The role played by the +ACM-Leader in a given situation, often an official title+ADs- incorporated in most noun LUsin this frame. When expressed separately from the target, +ACM-Role usually occurs in a PP Complement headed by +ADw-ment+AD4-as+ADw-/ment+AD4-.

+ADw-ex+AD4-Hussein +ADw-t+AD4-reigned+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Role+ACIAIgA+-as King of Jordan+ADw-/fex+AD4APA-/ex+AD4-+ACI-,Path/Location
894,Leadership,Governed,cty+AF8-core,+ACI-The entity whose actions or beliefs the +ACM-Leader directs in the context of a joint activity or movement.  This entity can be a political body, a person, or a group of people.

+ADw-ex+AD4-Cyprus Turks turn against +ADw-fex name+AD0AIgAi-gov+ACIAIgA+-their+ADw-/fex+AD4- +ADw-t+AD4-leader+ADw-/t+AD4APA-/ex+AD4-
+ADw-ex+AD4-Naoto Kan is the new +ADw-t+AD4-leader+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-gov+ACIAIgA+-of the Democratic Party of Japan+ADw-/fex+AD4-.+ADw-/ex+AD4-
+ADw-ex+AD4-King Hussein +ADw-t+AD4-ruled+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-gov+ACIAIgA+-Jordan+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
898,Leadership,Activity,cty+AF8-core,+ACI-The +ACM-Leader directs the +ACM-Activity.

+ADw-ex+AD4-The captain s cousin +ADw-t+AD4-led+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Activity+ACIAIgA+-the mutiny+ADw-/fex+AD4-.+ADw-/ex+AD4-
+ADw-ex+AD4-John Cage is one of the +ADw-t+AD4-leaders+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Activity+ACIAIgA+-of the minimalist music movement+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Unclassified
888,Leadership,Duration,cty+AF8-peripheral,+ACI-Leadership by any particular individual is frequently limited in time, which is noted here as +ACM-Duration.   +ACM-Duration usually occurs in a PP Complement.
+ADw-ex+AD4-She +ADw-t+AD4-reigned+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Duration+ACIAIgA+-for 3 years+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
890,Leadership,Manner,cty+AF8-peripheral,+ACI-+ACM-Manner refers to the style/way in which the leadership is asserted.

+ADw-ex+AD4-Alternative and orthodox practitioners +ADw-t+AD4-reign+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Manner+ACIAIgA+-harmoniously+ADw-/fex+AD4- +ADw-fex name+AD0AIgAi-Manner+ACIAIgA+-side by side+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
891,Leadership,Means,cty+AF8-peripheral,+ACI-+ACM-Means identifies act(s) performed by the +ACM-Leader through which leadership is maintained.
+ADw-ex+AD4-He +ADw-t+AD4-ruled+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Mns+ACIAIgA+-by sheer brutality and intimidation+ADw-/fex+AD4-.+ADw-/ex+AD4-
+ADw-ex+AD4-Napolean +ADw-t+AD4-reigned+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Mns+ACIAIgA+-by the grace of God and the will of the people+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Instrument
892,Leadership,Degree,cty+AF8-peripheral,The +ACM-Degree to which leadership is asserted.,Path/Location
893,Leadership,Time,cty+AF8-peripheral,+ACI-+ACM-Time refers to the point in time that the leadership took place.

+ADw-ex+AD4-The general +ADw-t+AD4-led+ADw-/t+AD4- his troops into battle +ADw-fex name+AD0AIgAi-Time+ACIAIgA+-on June 22, 1883+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
895,Leadership,Descriptor,cty+AF8-peripheral,+ACI-The +ACM-Descriptor is a temporary condition of the +ACM-Leader.

+ADw-ex+AD4-A +ADw-fex name+AD0AIgAi-des+ACIAIgA+-nervous+ADw-/fex+AD4- +ADw-t+AD4-governor+ADw-/t+AD4- stepped up to the lectern to give his speech.+ADw-/ex+AD4-+ACI-,Path/Location
896,Leadership,Type,cty+AF8-peripheral,This FE indicates what subtype of the general category the +ACM-Leader belongs to.,Path/Location
899,Leadership,Place,cty+AF8-peripheral,+ACI-The locale from which the +ACM-Leader leads the +ACM-Governed or the +ACM-Activity.

+ADw-ex+AD4-He +ADw-t+AD4-ruled+ADw-/t+AD4- the west +ADw-fex name+AD0AIgAi-Place+ACIAIgA+-from his palace in Milan+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
9906,Leaving+AF8-traces,Evidence,cty+AF8-core,+ACI-The thing that indicates an Entity was in a Location.

He found traces of the burglar in the hallway.+ACI-,Path/Location
9907,Leaving+AF8-traces,Entity,cty+AF8-core,+ACI-The thing whose former existence in a Location can be deduced from the +ACM-Evidence.

Traces of the former inhabitants can still be found in the abandoned manor.+ACI-,Path/Location
9910,Leaving+AF8-traces,Event,cty+AF8-core,An event whose details are revealed through the discovery of +ACM-Evidence.,Event/Process
9908,Leaving+AF8-traces,Descriptor,cty+AF8-peripheral,This frame element describes characteristics and properties of the +ACM-Evidence not covered by other frame elements.,Unclassified
9909,Leaving+AF8-traces,Location,cty+AF8-peripheral,+ACI-The place or context in which the +ADw-fex name+AD0AIgAiACIAIgA+-Evidence+ADw-/fex+AD4- of an is discovered, showing that an +ADw-fex name+AD0AIgAiACIAIgA+-Event+ADw-/fex+AD4- occured there or an +ADw-fex name+AD0AIgAiACIAIgA+-Entity+ADw-/fex+AD4- existed there.+ACI-,Path/Location
9911,Leaving+AF8-traces,Time,cty+AF8-peripheral,A description of the time that an +ACM-Event occurs or an +ACM-Entity exists at a place.,Path/Location
9912,Leaving+AF8-traces,Reliability,cty+AF8-peripheral,Any description of how clearly the +ACM-Evidence indicates the former +ACM-Event.,Path/Location
5133,Left+AF8-to+AF8-do,Process,cty+AF8-core,The activity that is being applied to the mass or the set of entities.,Path/Location
5134,Left+AF8-to+AF8-do,Remainder,cty+AF8-core,The mass or group that has not yet been processed.,Path/Location
5135,Left+AF8-to+AF8-do,Time,cty+AF8-peripheral,+ACI-The time when the +ACM-Remainder is assessed.

+ADw-ex+AD4APA-fex name+AD0AIgAi-tm+ACIAIgA+-Now+ADw-/fex+AD4- only three more items +ADw-t+AD4-remain+ADw-/t+AD4- to be sold+ADw-/ex+AD4-+ACI-,Path/Location
5136,Left+AF8-to+AF8-do,Agent,cty+AF8-peripheral,The individuals who are scheduled to apply the +ACM-Process to the +ACM-Remainder. The +ACM-Agent may be the same or a different individual who applied the process to the part that has already undergone the +ACM-Process.,Participant
4222,Legality,Action,cty+AF8-core,The +ACM-Action is the behavior which complies with or violates the +ACM-Code.,Path/Location
4224,Legality,Object,cty+AF8-core,+ACI-The +ACM-Object complies with or violates the +ACM-Code by virtue of its existence, location or possession.+ACI-,Undergoer
9185,Legal+AF8-rulings,Authority,cty+AF8-core,+ACI-The Authority (which may be the jury, judge, magistrate or court) decides on the +ACM-Finding.

+ADw-ex+AD4APA-fex name+AD0AIgAi-Authority+ACIAIgA+-The US International Trade Commission+ADw-/fex+AD4- +ADw-t+AD4-ruled+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Finding+ACIAIgA+-that a 1987 anti+AC0-dumping tariff against frozen concentrated orange juice from Brazil could be revoked+ADw-/fex+AD4- +ADw-fex name+AD0AIgAi-Case+ACIAIgA+-DNI+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
9186,Legal+AF8-rulings,Finding,cty+AF8-core,+ACI-This FE identifies the outcome of the +ACM-Authority s deliberation or consideration.

+ADw-ex+AD4-Miss Mahmod s father +ADw-t+AD4-ruled+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Finding+ACIAIgA+-that she would never marry him+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
9187,Legal+AF8-rulings,Case,cty+AF8-core,+ACI-This FE describes the question on which the +ACM-Authority gives a +ACM-Finding.

+ADw-ex+AD4-US Supreme Court +ADw-t+AD4-ruled+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Case+ACIAIgA+-on flag salutes in public schools+ADw-/fex+AD4- today.+ADw-/ex+AD4-+ACI-,Path/Location
9200,Legal+AF8-rulings,Defendant,cty+AF8-core,+ACI-The person about whom the +ACM-Authority passes a judgment or +ACM-Finding.

+ADw-ex+AD4-They held +ADw-t+AD4-judgment+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-D+ACIAIgA+-upon me+ADw-/fex+AD4- as a convicted traitress.+ADw-/ex+AD4-+ACI-,Unclassified
9188,Legal+AF8-rulings,Time,cty+AF8-peripheral,When the Authority gives his +ACM-Finding.,Time/Duration
9189,Legal+AF8-rulings,Place,cty+AF8-peripheral,Where the +ACM-Finding takes place.,Path/Location
9190,Legal+AF8-rulings,Legal+AF8-basis,cty+AF8-peripheral,This FE indicates the basis in law of a +ACM-Finding.,Path/Location
9192,Legal+AF8-rulings,Manner,cty+AF8-peripheral,This FE identifies the +ACM-Manner in which the +ACM-Authority acts.,Manner/Means
9193,Legal+AF8-rulings,Purpose,cty+AF8-peripheral,This FE identifies the purpose why the +ACM-Authority returns a particular +ACM-Finding.,Goal/Result
9194,Legal+AF8-rulings,Means,cty+AF8-peripheral,This FE identifies an action that the +ACM-Authority performs in order to return the verdict.,Instrument
9196,Legal+AF8-rulings,Re+AC0-encoding,cty+AF8-peripheral,+ACI-This FE presents the current frame as an integral part of a larger conceptualization expressed by another frame. The frame expressed by the target typically corresponds to a Means action within the frame expressed by the Re+AC0-encoding, but not necessarily+ACI-,Path/Location
10965,Lending,Borrower,cty+AF8-core,+ACI-The person or institution who receives the +ACM-Theme from the +ACM-Lender for a +ACM-Duration.
+ADw-ex+AD4-I +ADw-t+AD4-lent+ADw-/t+AD4- the book +ADw-fex name+AD0AIgAi-Borr+ACIAIgA+-to him+ADw-/fex+AD4- for a whole month, and he still hasn t read it.+ADw-/ex+AD4-+ACI-,Path/Location
10967,Lending,Lender,cty+AF8-core,+ACI-The person or institution who gives the +ACM-Theme to the +ACM-Borrower for a +ACM-Duration.

+ADw-ex+AD4APA-fex name+AD0AIgAi-Lend+ACIAIgA+-I+ADw-/fex+AD4- +ADw-t+AD4-lent+ADw-/t+AD4- the book to him for a whole month, and he still hasn t read it.+ADw-/ex+AD4-+ACI-,Path/Location
10968,Lending,Theme,cty+AF8-core,+ACI-The object that is transferred from the +ACM-Lender to the +ACM-Borrower for a +ACM-Duration.
+ADw-ex+AD4-I +ADw-t+AD4-lent+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Th+ACIAIgA+-the book+ADw-/fex+AD4- to him for a whole month, and he still hasn t read it.+ADw-/ex+AD4-+ACI-,Undergoer
10966,Lending,Duration,cty+AF8-peripheral,+ACI-The amout of time in which the +ACM-Borrower has possession of the +ACM-Theme.

+ADw-ex+AD4-I +ADw-t+AD4-lent+ADw-/t+AD4- the book to him +ADw-fex name+AD0AIgAi-Dur+ACIAIgA+-for a whole month+ADw-/fex+AD4-, and he still hasn t read it.+ADw-/ex+AD4-+ACI-,Path/Location
10969,Lending,Purpose,cty+AF8-peripheral,+ACI-The aim of the +ACM-Lender which they believe will be accomplished by lending the +ACM-Theme to the +ACM-Borrower.

+ADw-ex+AD4-His parents +ADw-t+AD4-lent+ADw-/t+AD4- him money +ADw-fex name+AD0AIgAi-Purp+ACIAIgA+-to pay off his student loans+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Goal/Result
10970,Lending,Time,cty+AF8-peripheral,+ACI-The time when the lending event occurs.

+ADw-ex+AD4-I +ADw-t+AD4-lent+ADw-/t+AD4- him my car +ADw-fex name+AD0AIgAi-Time+ACIAIgA+-on Friday+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Time/Duration
10971,Lending,Manner,cty+AF8-peripheral,+ACI-The way in which the +ACM-Lender lends the +ACM-Theme.

+ADw-ex+AD4-Juan +ADw-t+AD4-lent+ADw-/t+AD4- me the car +ADw-fex name+AD0AIgAi-Man+ACIAIgA+-reluctantly+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Manner/Means
10972,Lending,Place,cty+AF8-peripheral,+ACI-The location in which the Lender lends the +ACM-Theme to the +ACM-Borrower.

+ADw-ex+AD4-I +ADw-t+AD4-lent+ADw-/t+AD4- him my book +ADw-fex name+AD0AIgAi-Pla+ACIAIgA+-in Dubai+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
12800,Level+AF8-of+AF8-force+AF8-exertion,Exerter,cty+AF8-core,+ACI-the +ACM-exerter that can or does exert a force of the level specified by the target. 

+ADw-ex+AD4-salesmen touted the +ADw-t+AD4-power+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-exer+ACIAIgA+-of the engine's motor+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
